21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,0.002441406,0.002441406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193.02,195.65,185.35,188.82,185.78,183.76,186.45,161.9,185.02,181.04,186.16,168.26,170.88,178.19,187.45,183.08,186.16,179.99,187.27,182.29,186.51,179.42,183.61,176.97,,Peptide447,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,172.74,20.28,22.91,12.61,16.08,13.04,11.02,13.71,-10.84,12.28,8.3,13.42,-4.48,-1.86,5.45,14.71,10.34,13.42,7.25,14.53,9.55,13.77,6.68,10.87,4.23
186.06,188.17,178.99,186.98,180.1,185.53,182.73,181.87,165.18,183.07,167.53,176.24,181.87,140.8,179.28,165.88,180.71,170.71,172.22,171.96,179.49,184.54,186.52,181.78,,Peptide447,ABL1,BRDG1,ABL1,BRDG1,ABL1,BRDG1,ABL1,BRDG1,ABL1,BRDG1,ABL1,BRDG1,ABL1,BRDG1,ABL1,BRDG1,ABL1,BRDG1,ABL1,BRDG1,ABL1,BRDG1,ABL1,BRDG1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,13.32,15.43,6.25,14.24,7.36,12.79,9.99,9.13,-7.56,10.33,-5.21,3.5,9.13,-31.94,6.54,-6.86,7.97,-2.03,-0.52,-0.78,6.75,11.8,13.78,9.04
197.18,175.57,187.17,173.13,180.43,181.98,185.99,171.65,181.55,180.04,187.35,179.62,186.25,186.44,177.78,178.09,180.1,178.84,182.95,174.66,182.39,180.55,182.74,182.29,,Peptide447,PIK3R1-C,CTEN,PIK3R1-C,CTEN,PIK3R1-C,CTEN,PIK3R1-C,CTEN,PIK3R1-C,CTEN,PIK3R1-C,CTEN,PIK3R1-C,CTEN,PIK3R1-C,CTEN,PIK3R1-C,CTEN,PIK3R1-C,CTEN,PIK3R1-C,CTEN,PIK3R1-C,CTEN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,24.44,2.83,14.43,0.39,7.69,9.24,13.25,-1.09,8.81,7.3,14.61,6.88,13.51,13.7,5.04,5.35,7.36,6.1,10.21,1.92,9.65,7.81,10,9.55
189.64,173.01,190.77,188,187.45,184.22,188.59,183.09,180.85,184.96,185.65,182.15,182.32,180.75,186.75,179.36,183.46,182.52,188.67,183.96,179.29,184.43,183.9,171.03,,Peptide447,LYN,BTK,LYN,BTK,LYN,BTK,LYN,BTK,LYN,BTK,LYN,BTK,LYN,BTK,LYN,BTK,LYN,BTK,LYN,BTK,LYN,BTK,LYN,BTK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,16.9,0.27,18.03,15.26,14.71,11.48,15.85,10.35,8.11,12.22,12.91,9.41,9.58,8.01,14.01,6.62,10.72,9.78,15.93,11.22,6.55,11.69,11.16,-1.71
174.78,198.79,171.05,181.45,178.62,189.12,178.95,180.39,185.49,181.99,181.98,180.7,180.39,177.95,179.07,173.81,184.35,186.47,183.4,178.16,183.07,183.75,182.46,178.69,,Peptide447,PLCG1-N,SH2B,PLCG1-N,SH2B,PLCG1-N,SH2B,PLCG1-N,SH2B,PLCG1-N,SH2B,PLCG1-N,SH2B,PLCG1-N,SH2B,PLCG1-N,SH2B,PLCG1-N,SH2B,PLCG1-N,SH2B,PLCG1-N,SH2B,PLCG1-N,SH2B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.04,26.05,-1.69,8.71,5.88,16.38,6.21,7.65,12.75,9.25,9.24,7.96,7.65,5.21,6.33,1.07,11.61,13.73,10.66,5.42,10.33,11.01,9.72,5.95
191.4,180.96,185.14,189.32,185.96,186.97,184.46,179.02,185.89,178.26,180.05,182.75,175.73,182.74,184.73,183.17,182.75,186.46,183.71,182.26,177.73,180.64,177.93,180.13,,Peptide447,PLCG1-C,SOCS1,PLCG1-C,SOCS1,PLCG1-C,SOCS1,PLCG1-C,SOCS1,PLCG1-C,SOCS1,PLCG1-C,SOCS1,PLCG1-C,SOCS1,PLCG1-C,SOCS1,PLCG1-C,SOCS1,PLCG1-C,SOCS1,PLCG1-C,SOCS1,PLCG1-C,SOCS1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,18.66,8.22,12.4,16.58,13.22,14.23,11.72,6.28,13.15,5.52,7.31,10.01,2.99,10,11.99,10.43,10.01,13.72,10.97,9.52,4.99,7.9,5.19,7.39
179.06,177.33,184.55,174.06,180.82,172.17,183.99,180.54,177.89,182.18,176.32,174.24,177.05,170.12,179.15,177.08,183.12,184.35,180.09,178.76,181.72,177.25,180.24,174.39,,Peptide447,SYK-C,VAV1,SYK-C,VAV1,SYK-C,VAV1,SYK-C,VAV1,SYK-C,VAV1,SYK-C,VAV1,SYK-C,VAV1,SYK-C,VAV1,SYK-C,VAV1,SYK-C,VAV1,SYK-C,VAV1,SYK-C,VAV1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.32,4.59,11.81,1.32,8.08,-0.57,11.25,7.8,5.15,9.44,3.58,1.5,4.31,-2.62,6.41,4.34,10.38,11.61,7.35,6.02,8.98,4.51,7.5,1.65
192.02,189.31,191.04,183.38,185.84,182.96,188.82,185.64,183.57,182.96,177.65,181.33,180.59,174.64,179.41,184.19,186.77,182.11,184.85,181.56,183.79,180.43,174.48,182.31,,Peptide447,PTPN11-N,CRKL,PTPN11-N,CRKL,PTPN11-N,CRKL,PTPN11-N,CRKL,PTPN11-N,CRKL,PTPN11-N,CRKL,PTPN11-N,CRKL,PTPN11-N,CRKL,PTPN11-N,CRKL,PTPN11-N,CRKL,PTPN11-N,CRKL,PTPN11-N,CRKL,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,19.28,16.57,18.3,10.64,13.1,10.22,16.08,12.9,10.83,10.22,4.91,8.59,7.85,1.9,6.67,11.45,14.03,9.37,12.11,8.82,11.05,7.69,1.74,9.57
181.41,176.28,185.42,171.02,178.17,169.99,178.33,180.39,180.73,173.9,177.63,179.64,174.75,184.29,181,178.98,180.66,177.15,178.26,164.02,186.22,175.2,175.97,171.78,,Peptide447,SHC1,VAV2,SHC1,VAV2,SHC1,VAV2,SHC1,VAV2,SHC1,VAV2,SHC1,VAV2,SHC1,VAV2,SHC1,VAV2,SHC1,VAV2,SHC1,VAV2,SHC1,VAV2,SHC1,VAV2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,8.67,3.54,12.68,-1.72,5.43,-2.75,5.59,7.65,7.99,1.16,4.89,6.9,2.01,11.55,8.26,6.24,7.92,4.41,5.52,-8.72,13.48,2.46,3.23,-0.96
175.62,200.32,181.54,184.75,178.9,187.13,176.73,187.42,182,183.33,178.44,174.61,181.37,182.36,182.26,178.39,181.11,182.38,180.73,178.01,185.75,184.81,179.51,180.89,,Peptide447,PTPN11-C,HSH2D,PTPN11-C,HSH2D,PTPN11-C,HSH2D,PTPN11-C,HSH2D,PTPN11-C,HSH2D,PTPN11-C,HSH2D,PTPN11-C,HSH2D,PTPN11-C,HSH2D,PTPN11-C,HSH2D,PTPN11-C,HSH2D,PTPN11-C,HSH2D,PTPN11-C,HSH2D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.88,27.58,8.8,12.01,6.16,14.39,3.99,14.68,9.26,10.59,5.7,1.87,8.63,9.62,9.52,5.65,8.37,9.64,7.99,5.27,13.01,12.07,6.77,8.15
173.01,175.29,184.16,173.55,175.5,178.4,178.71,183.22,179.96,179.14,180.96,173.89,176.23,180.15,182.93,175.06,177.97,182.91,177.85,179.03,180.62,182.27,180.49,177.05,,Peptide447,PLCG2-N,BMX,PLCG2-N,BMX,PLCG2-N,BMX,PLCG2-N,BMX,PLCG2-N,BMX,PLCG2-N,BMX,PLCG2-N,BMX,PLCG2-N,BMX,PLCG2-N,BMX,PLCG2-N,BMX,PLCG2-N,BMX,PLCG2-N,BMX,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.27,2.55,11.42,0.81,2.76,5.66,5.97,10.48,7.22,6.4,8.22,1.15,3.49,7.41,10.19,2.32,5.23,10.17,5.11,6.29,7.88,9.53,7.75,4.31
177.4,180.36,170.68,177.99,177.08,181.33,182.98,183.61,184.62,180.26,181.02,179.89,178.54,175.63,183.32,181.7,175.33,177.73,173.8,180.42,172.83,177.41,180.44,179.93,,Peptide447,ZAP70-C,ABL2,ZAP70-C,ABL2,ZAP70-C,ABL2,ZAP70-C,ABL2,ZAP70-C,ABL2,ZAP70-C,ABL2,ZAP70-C,ABL2,ZAP70-C,ABL2,ZAP70-C,ABL2,ZAP70-C,ABL2,ZAP70-C,ABL2,ZAP70-C,ABL2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.66,7.62,-2.06,5.25,4.34,8.59,10.24,10.87,11.88,7.52,8.28,7.15,5.8,2.89,10.58,8.96,2.59,4.99,1.06,7.68,0.09,4.67,7.7,7.19
181.64,181.44,183.18,170.84,181.54,176.42,180.75,171.58,185.51,166.96,178.12,176.07,177.07,177.71,182.64,167.61,182.44,174.52,179.51,167.4,172.72,179.8,181.02,185.16,,Peptide447,HCK,PIK3R3-NC,HCK,PIK3R3-NC,HCK,PIK3R3-NC,HCK,PIK3R3-NC,HCK,PIK3R3-NC,HCK,PIK3R3-NC,HCK,PIK3R3-NC,HCK,PIK3R3-NC,HCK,PIK3R3-NC,HCK,PIK3R3-NC,HCK,PIK3R3-NC,HCK,PIK3R3-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,8.9,8.7,10.44,-1.9,8.8,3.68,8.01,-1.16,12.77,-5.78,5.38,3.33,4.33,4.97,9.9,-5.13,9.7,1.78,6.77,-5.34,-0.02,7.06,8.28,12.42
182.35,309.06,175.33,263.59,184.19,240.98,183.07,208.14,171.02,194.21,172.91,187.04,181.08,184.94,176.7,168.56,178.78,180.28,171.35,177.25,178.09,178.11,182.73,186.54,,Peptide447,VAV3,RASA1-N,VAV3,RASA1-N,VAV3,RASA1-N,VAV3,RASA1-N,VAV3,RASA1-N,VAV3,RASA1-N,VAV3,RASA1-N,VAV3,RASA1-N,VAV3,RASA1-N,VAV3,RASA1-N,VAV3,RASA1-N,VAV3,RASA1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.61,136.32,2.59,90.85,11.45,68.24,10.33,35.4,-1.72,21.47,0.17,14.3,8.34,12.2,3.96,-4.18,6.04,7.54,-1.39,4.51,5.35,5.37,9.99,13.8
186.58,199.57,192.71,187.56,180.37,176.76,178.12,174.71,181.84,165.87,182.62,181.43,176.58,163.37,178.89,164.41,178.77,167.34,178.22,165.64,186.72,182.84,183.32,183.35,,Peptide447,SUPT6H,TNS3,SUPT6H,TNS3,SUPT6H,TNS3,SUPT6H,TNS3,SUPT6H,TNS3,SUPT6H,TNS3,SUPT6H,TNS3,SUPT6H,TNS3,SUPT6H,TNS3,SUPT6H,TNS3,SUPT6H,TNS3,SUPT6H,TNS3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,13.84,26.83,19.97,14.82,7.63,4.02,5.38,1.97,9.1,-6.87,9.88,8.69,3.84,-9.37,6.15,-8.33,6.03,-5.4,5.48,-7.1,13.98,10.1,10.58,10.61
196.07,193.48,192.43,189.27,194.07,178.89,178.56,190.6,178.69,173.73,187.48,186.51,185.97,186.33,187.31,186.53,175.82,178.58,178.05,188.63,190.2,183.11,181.17,182.2,,Peptide447,SH2D1A,ZAP70-N,SH2D1A,ZAP70-N,SH2D1A,ZAP70-N,SH2D1A,ZAP70-N,SH2D1A,ZAP70-N,SH2D1A,ZAP70-N,SH2D1A,ZAP70-N,SH2D1A,ZAP70-N,SH2D1A,ZAP70-N,SH2D1A,ZAP70-N,SH2D1A,ZAP70-N,SH2D1A,ZAP70-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,23.33,20.74,19.69,16.53,21.33,6.15,5.82,17.86,5.95,0.99,14.74,13.77,13.23,13.59,14.57,13.79,3.08,5.84,5.31,15.89,17.46,10.37,8.43,9.46
172.76,196.74,167.56,185.23,171.16,189.69,173.35,181.18,166.89,173.56,183.69,182.09,171.52,176.93,172.72,179.42,180.49,179.06,172.04,180.89,179.66,177.71,179.01,,,Peptide447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.97,185.15,188.67,173.04,178.28,166.97,170.64,170.09,168.44,178.11,169.75,174.02,173.11,174.49,170.29,174.52,179.3,183.52,176.68,168.12,177.31,173.97,181.13,175.28,,Peptide448,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,170.785,20.185,14.365,17.885,2.255,7.495,-3.815,-0.145,-0.695,-2.345,7.325,-1.035,3.235,2.325,3.705,-0.495,3.735,8.515,12.735,5.895,-2.665,6.525,3.185,10.345,4.495
179.71,169.47,171.91,180.19,174.86,175.29,177.02,171.51,172.2,174.96,178.68,173.64,174.65,144.33,177.62,166.66,175.59,174.06,177.46,175.83,174.4,173.28,173.74,174.42,,Peptide448,ABL1,BRDG1,ABL1,BRDG1,ABL1,BRDG1,ABL1,BRDG1,ABL1,BRDG1,ABL1,BRDG1,ABL1,BRDG1,ABL1,BRDG1,ABL1,BRDG1,ABL1,BRDG1,ABL1,BRDG1,ABL1,BRDG1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,8.925,-1.315,1.125,9.405,4.075,4.505,6.235,0.725,1.415,4.175,7.895,2.855,3.865,-26.455,6.835,-4.125,4.805,3.275,6.675,5.045,3.615,2.495,2.955,3.635
186.5,174.57,176.82,177.79,175.41,176.26,175.4,175.58,168.04,166.04,168.35,169,171.94,174.13,170.49,175.63,174.27,177.82,169.2,172.43,175.17,170.8,179.22,177.54,,Peptide448,PIK3R1-C,CTEN,PIK3R1-C,CTEN,PIK3R1-C,CTEN,PIK3R1-C,CTEN,PIK3R1-C,CTEN,PIK3R1-C,CTEN,PIK3R1-C,CTEN,PIK3R1-C,CTEN,PIK3R1-C,CTEN,PIK3R1-C,CTEN,PIK3R1-C,CTEN,PIK3R1-C,CTEN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,15.715,3.785,6.035,7.005,4.625,5.475,4.615,4.795,-2.745,-4.745,-2.435,-1.785,1.155,3.345,-0.295,4.845,3.485,7.035,-1.585,1.645,4.385,0.015,8.435,6.755
191.87,179.7,182.19,175.39,176.03,176,183.41,173.99,176.89,182.52,173.51,174.96,173.1,176.67,176.73,179.26,171.56,173.74,169.38,177.59,169.51,178.26,176.8,175.37,,Peptide448,LYN,BTK,LYN,BTK,LYN,BTK,LYN,BTK,LYN,BTK,LYN,BTK,LYN,BTK,LYN,BTK,LYN,BTK,LYN,BTK,LYN,BTK,LYN,BTK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,21.085,8.915,11.405,4.605,5.245,5.215,12.625,3.205,6.105,11.735,2.725,4.175,2.315,5.885,5.945,8.475,0.775,2.955,-1.405,6.805,-1.275,7.475,6.015,4.585
180.59,194.51,172.56,178.55,171.93,182.45,171.35,175.94,173.65,175.36,170.72,169.94,163.88,176.37,170.33,174.09,171.82,169.7,172.18,175.71,175.1,176.09,172.42,175.73,,Peptide448,PLCG1-N,SH2B,PLCG1-N,SH2B,PLCG1-N,SH2B,PLCG1-N,SH2B,PLCG1-N,SH2B,PLCG1-N,SH2B,PLCG1-N,SH2B,PLCG1-N,SH2B,PLCG1-N,SH2B,PLCG1-N,SH2B,PLCG1-N,SH2B,PLCG1-N,SH2B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.805,23.725,1.775,7.765,1.145,11.665,0.565,5.155,2.865,4.575,-0.065,-0.845,-6.905,5.585,-0.455,3.305,1.035,-1.085,1.395,4.925,4.315,5.305,1.635,4.945
208.81,179,191.86,175.33,181.18,189.58,174.13,175.31,167.93,176.81,177.88,172.82,173.43,174.01,180.78,173.21,174.24,169.81,171.36,175.3,173.97,171.87,182.36,170.78,,Peptide448,PLCG1-C,SOCS1,PLCG1-C,SOCS1,PLCG1-C,SOCS1,PLCG1-C,SOCS1,PLCG1-C,SOCS1,PLCG1-C,SOCS1,PLCG1-C,SOCS1,PLCG1-C,SOCS1,PLCG1-C,SOCS1,PLCG1-C,SOCS1,PLCG1-C,SOCS1,PLCG1-C,SOCS1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,38.025,8.215,21.075,4.545,10.395,18.795,3.345,4.525,-2.855,6.025,7.095,2.035,2.645,3.225,9.995,2.425,3.455,-0.975,0.575,4.515,3.185,1.085,11.575,-0.005
174.27,172.67,174.93,169.43,173.67,169.74,168.84,169.26,169.05,173.29,171.16,178.81,172.15,171.03,166.88,172.32,176.59,175.47,173.88,171.71,172.71,176.57,170.23,173.45,,Peptide448,SYK-C,VAV1,SYK-C,VAV1,SYK-C,VAV1,SYK-C,VAV1,SYK-C,VAV1,SYK-C,VAV1,SYK-C,VAV1,SYK-C,VAV1,SYK-C,VAV1,SYK-C,VAV1,SYK-C,VAV1,SYK-C,VAV1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3.485,1.885,4.145,-1.355,2.885,-1.045,-1.945,-1.525,-1.735,2.505,0.375,8.025,1.365,0.245,-3.905,1.535,5.805,4.685,3.095,0.925,1.925,5.785,-0.555,2.665
175,175.98,176.81,171.06,178.94,175.96,177.32,176.68,176.41,176.57,173.28,170.86,173.28,177.55,175.55,171.69,174.8,177.19,174.4,170.01,173.77,172.65,175.12,173.35,,Peptide448,PTPN11-N,CRKL,PTPN11-N,CRKL,PTPN11-N,CRKL,PTPN11-N,CRKL,PTPN11-N,CRKL,PTPN11-N,CRKL,PTPN11-N,CRKL,PTPN11-N,CRKL,PTPN11-N,CRKL,PTPN11-N,CRKL,PTPN11-N,CRKL,PTPN11-N,CRKL,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.215,5.195,6.025,0.275,8.155,5.175,6.535,5.895,5.625,5.785,2.495,0.075,2.495,6.765,4.765,0.905,4.015,6.405,3.615,-0.775,2.985,1.865,4.335,2.565
189.6,178.13,185.14,175.3,171.56,171.55,174.82,174.84,177.1,167.11,170.15,172.81,175.94,171.99,179.74,172.06,180.02,176.98,173.6,167.11,170.18,176.81,174.77,174.03,,Peptide448,SHC1,VAV2,SHC1,VAV2,SHC1,VAV2,SHC1,VAV2,SHC1,VAV2,SHC1,VAV2,SHC1,VAV2,SHC1,VAV2,SHC1,VAV2,SHC1,VAV2,SHC1,VAV2,SHC1,VAV2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,18.815,7.345,14.355,4.515,0.775,0.765,4.035,4.055,6.315,-3.675,-0.635,2.025,5.155,1.205,8.955,1.275,9.235,6.195,2.815,-3.675,-0.605,6.025,3.985,3.245
184.83,189.04,173.32,183.79,178.76,176.76,175.45,175.09,180.03,173.55,174,167.96,165.52,171.77,171.78,176.32,176.48,177.84,171.38,167.81,175.37,180.29,177.24,164.54,,Peptide448,PTPN11-C,HSH2D,PTPN11-C,HSH2D,PTPN11-C,HSH2D,PTPN11-C,HSH2D,PTPN11-C,HSH2D,PTPN11-C,HSH2D,PTPN11-C,HSH2D,PTPN11-C,HSH2D,PTPN11-C,HSH2D,PTPN11-C,HSH2D,PTPN11-C,HSH2D,PTPN11-C,HSH2D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,14.045,18.255,2.535,13.005,7.975,5.975,4.665,4.305,9.245,2.765,3.215,-2.825,-5.265,0.985,0.995,5.535,5.695,7.055,0.595,-2.975,4.585,9.505,6.455,-6.245
189.87,174.2,178.36,169.25,176.74,174.6,176.31,170.49,173.29,176.1,170.6,170.02,169.18,170.56,172.6,171.4,176.87,174.44,177.26,168.15,175.99,171.31,178.86,175.58,,Peptide448,PLCG2-N,BMX,PLCG2-N,BMX,PLCG2-N,BMX,PLCG2-N,BMX,PLCG2-N,BMX,PLCG2-N,BMX,PLCG2-N,BMX,PLCG2-N,BMX,PLCG2-N,BMX,PLCG2-N,BMX,PLCG2-N,BMX,PLCG2-N,BMX,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,19.085,3.415,7.575,-1.535,5.955,3.815,5.525,-0.295,2.505,5.315,-0.185,-0.765,-1.605,-0.225,1.815,0.615,6.085,3.655,6.475,-2.635,5.205,0.525,8.075,4.795
176.87,185.38,177.09,168.9,171.55,175.55,177.35,178.45,178.26,168.32,172.76,173.49,166.27,172.29,171.15,176.04,177,172.28,172.58,166.84,171.7,171.49,181.4,160.07,,Peptide448,ZAP70-C,ABL2,ZAP70-C,ABL2,ZAP70-C,ABL2,ZAP70-C,ABL2,ZAP70-C,ABL2,ZAP70-C,ABL2,ZAP70-C,ABL2,ZAP70-C,ABL2,ZAP70-C,ABL2,ZAP70-C,ABL2,ZAP70-C,ABL2,ZAP70-C,ABL2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.085,14.595,6.305,-1.885,0.765,4.765,6.565,7.665,7.475,-2.465,1.975,2.705,-4.515,1.505,0.365,5.255,6.215,1.495,1.795,-3.945,0.915,0.705,10.615,-10.715
174.37,190.13,176.58,179.12,179.83,181.93,165.78,177.02,178.6,174.27,168.93,174.11,173.38,168.31,172.1,172.23,178.59,169.64,175.58,172.36,175.18,173.12,183.19,170.17,,Peptide448,HCK,PIK3R3-NC,HCK,PIK3R3-NC,HCK,PIK3R3-NC,HCK,PIK3R3-NC,HCK,PIK3R3-NC,HCK,PIK3R3-NC,HCK,PIK3R3-NC,HCK,PIK3R3-NC,HCK,PIK3R3-NC,HCK,PIK3R3-NC,HCK,PIK3R3-NC,HCK,PIK3R3-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3.585,19.345,5.795,8.335,9.045,11.145,-5.005,6.235,7.815,3.485,-1.855,3.325,2.595,-2.475,1.315,1.445,7.805,-1.145,4.795,1.575,4.395,2.335,12.405,-0.615
180.49,264.65,180.96,222.75,180.37,207.46,179.63,190.08,177.97,189.36,179.95,184.16,172.56,169.43,176.31,179.35,172.14,173.59,175.09,175.41,174.7,175.12,174.33,169.09,,Peptide448,VAV3,RASA1-N,VAV3,RASA1-N,VAV3,RASA1-N,VAV3,RASA1-N,VAV3,RASA1-N,VAV3,RASA1-N,VAV3,RASA1-N,VAV3,RASA1-N,VAV3,RASA1-N,VAV3,RASA1-N,VAV3,RASA1-N,VAV3,RASA1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.705,93.865,10.175,51.965,9.585,36.675,8.845,19.295,7.185,18.575,9.165,13.375,1.775,-1.355,5.525,8.565,1.355,2.805,4.305,4.625,3.915,4.335,3.545,-1.695
180.01,187.07,179.8,174.12,166.88,177.44,174.3,175.57,170.08,168.61,176.31,167.97,171.15,172.95,175.43,170.16,168.26,167.45,178.92,168.2,177.06,166.18,178.79,179.23,,Peptide448,SUPT6H,TNS3,SUPT6H,TNS3,SUPT6H,TNS3,SUPT6H,TNS3,SUPT6H,TNS3,SUPT6H,TNS3,SUPT6H,TNS3,SUPT6H,TNS3,SUPT6H,TNS3,SUPT6H,TNS3,SUPT6H,TNS3,SUPT6H,TNS3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.225,16.285,9.015,3.335,-3.905,6.655,3.515,4.785,-0.705,-2.175,5.525,-2.815,0.365,2.165,4.645,-0.625,-2.525,-3.335,8.135,-2.585,6.275,-4.605,8.005,8.445
191.65,181.87,200.7,179.62,181.2,182.88,179.94,181.86,181.65,191.88,179.22,178.68,185.72,180.6,180.39,182.51,177.12,179.72,176.54,174.27,186.54,182.05,186.11,168.35,,Peptide448,SH2D1A,ZAP70-N,SH2D1A,ZAP70-N,SH2D1A,ZAP70-N,SH2D1A,ZAP70-N,SH2D1A,ZAP70-N,SH2D1A,ZAP70-N,SH2D1A,ZAP70-N,SH2D1A,ZAP70-N,SH2D1A,ZAP70-N,SH2D1A,ZAP70-N,SH2D1A,ZAP70-N,SH2D1A,ZAP70-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,20.865,11.085,29.915,8.835,10.415,12.095,9.155,11.075,10.865,21.095,8.435,7.895,14.935,9.815,9.605,11.725,6.335,8.935,5.755,3.485,15.755,11.265,15.325,-2.435
176.9,188.07,172.91,175.71,170.73,177.25,170.67,174.39,175.55,176.07,168.27,175.74,170.84,166.37,164.47,175.85,170.07,172.69,173.5,171.91,175.39,173.27,170.72,,,Peptide448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194.74,182.57,182.3,183.53,186.27,184.96,183.85,183.89,177.21,183.03,181.56,176.37,183.55,181.93,179.21,177.97,183.88,178.27,181.46,177.45,185.4,181.49,176.28,176.31,,Peptide449,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,PIK3R1-N,GRB10,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,177.95,16.79,4.62,4.35,5.58,8.32,7.01,5.9,5.94,-0.74,5.08,3.61,-1.58,5.6,3.98,1.26,0.02,5.93,0.32,3.51,-0.5,7.45,3.54,-1.67,-1.64
