34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,,,,,,,,,,,,,,,,,,,,,,,,,
205.09,216.01,191.64,209.11,194.78,195.32,191.78,203.58,192.66,187.85,196.96,199.87,193.94,191.7,194.42,188.6,190.37,189.46,187.13,189.59,188.78,185.54,194.38,187.69,,Peptide450_3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270.02,236.64,247.07,217.78,234.88,205.96,226.8,203.43,214.96,187.03,204.79,194.13,199.49,187.99,194.35,187.06,187.46,187.11,190.78,191.3,192.12,186.66,193.24,193.27,,Peptide450_3,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199.49,239.38,195.56,236.27,185.99,227.28,190.11,235.14,190.68,229.66,190.07,223.53,191.45,215.11,193.26,202.19,187.02,195.33,187.81,192.08,192.49,192.43,193.81,199.53,,Peptide450_3,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
262.71,220.12,240.46,213.69,225.56,203.24,216.29,200.54,206.04,191.51,195.68,192.19,192.41,192.77,193.84,192.58,187.03,182.02,190.15,195.72,186.63,183.91,192.36,189.81,,Peptide450_3,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250.47,290.25,218.58,283.97,213.14,256.75,208.85,274.67,208.24,258.38,199.65,246.6,202.32,233.36,201.84,205.17,195.08,198.79,199.55,198.2,196.54,199.16,193.17,194.71,,Peptide450_3,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
232.96,183.56,219.36,190.06,224.81,191.3,202.24,189.71,191.4,188.05,189.89,188.48,193.2,191.22,191.89,182.05,173.09,187.18,195.06,191.34,191.96,191.15,191.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244.83,213.86,221.45,221.68,222.65,219.45,217.08,198.32,205.05,202.92,206.75,203.64,202.47,195.64,203.1,197.4,203.31,186.79,198.86,202.09,200.94,201.66,201.48,207.43,,Peptide450_4,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
253.43,269.87,248.32,268.43,231.94,256.77,217.45,233.47,207.34,217.02,201.57,203.1,206.06,208.74,196.08,195.3,195.74,197.37,196.6,197.3,200.96,201.52,198.32,200.84,,Peptide450_4,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
291.82,171.48,271.01,201.9,253.5,204.77,235.5,215.13,219.12,207.97,209.58,199.07,210.23,197.7,200.58,198.15,197.92,196.82,200.01,188.27,204.71,193.54,193.72,199.04,,Peptide450_4,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
202.69,239.85,215.01,234.52,213.46,234.86,199.49,218.69,202.28,208.94,200.84,200.8,199.16,204.66,199.61,198.38,188.28,192.59,193.99,195.57,188.15,195.77,200.99,198.67,,Peptide450_4,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
234.79,261.96,213.59,290.24,201.91,284.08,198.98,278.37,197.43,267.73,199.17,260.09,194.02,241.51,198.72,212.1,197.03,209.55,195.96,199.07,196.79,196.9,195.34,197.94,,Peptide450_4,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222.2,225.6,211.77,226.04,215.42,217.63,209.44,209.48,204.55,198.78,196.11,207.05,198.21,198.32,197.58,194.03,196.19,202.13,195.99,192.63,192.83,194.87,199.6,193.8,,Peptide450_4,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
179.49,212.51,235.83,204.63,219.68,208.49,219.05,205.69,203.99,202.48,204.75,199.48,201.25,197.25,195.08,196.47,195.35,191.38,198.45,185.32,197.45,191.45,196.42,197.87,,Peptide450_4,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
211.11,207.31,197.87,208.52,196.74,207.96,199.82,212.2,201.62,207.48,194.82,198.63,200.15,195.21,196.71,196.78,196.18,196.96,190.34,198.17,195.81,196.31,197.95,204.22,,Peptide450_4,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
241.44,209.18,235.61,204.11,221.72,203.1,210.54,201.1,202.2,188.54,200.08,195.45,193.92,200.13,195.42,199.18,201.97,194.45,191.82,191.35,197.32,193.29,196.66,205.01,,Peptide450_4,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
189.04,301.2,218.62,295.84,220.96,278.72,202.59,245.85,207.19,232.42,193.79,223.2,196.76,212.45,196.64,200.23,197.43,195.37,195.48,196.61,191.84,194.76,198.36,202.94,,Peptide450_4,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
176.32,208.03,244.75,204.54,229.18,218.07,220.09,222.58,207.87,188.59,203.47,204.39,199.56,202.53,200.54,192.43,176.47,193.45,191.4,197.76,197.56,184.73,195.1,188.85,,Peptide450_4,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
177.3,246.23,202.7,223.23,207.87,214.82,205.94,207.35,202.22,204.33,202.56,200.72,197.67,193.95,196.68,191.97,192.65,195.36,196.91,195.17,192.77,194.48,189.92,191.8,,Peptide450_4,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280.29,286.61,275.96,235.67,260.71,224.54,247.34,220.58,230.42,186.08,222.75,198.68,213.72,200.45,201.69,192.26,206.23,199.67,199.01,196.94,200.9,188.18,203.9,197.05,,Peptide450_4,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203.16,244.98,192,237.58,209.59,242.65,203.37,241.08,203.35,218.8,203.3,234.73,199.95,229.1,198.35,213,190.07,199.55,198.22,196.64,196.11,197.56,188.42,197.15,,Peptide450_4,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
267.38,276.32,254.84,232.76,249.92,212,235.97,213.33,221.27,214.05,212.23,204.53,200.67,193.69,198.57,189.94,193.4,182.23,197.46,194.84,193.67,188.1,208.47,196.69,,Peptide450_4,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
229.36,284.47,222.17,288.85,208.21,282.76,211.49,274.64,212.08,265.31,208.72,253.85,201.31,231.66,202.12,213.93,199.87,202.28,199.17,201.29,195.95,201.45,207.86,207.81,,Peptide450_4,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
176.32,208.03,244.75,204.54,229.18,218.07,220.09,222.58,207.87,188.59,203.47,204.39,199.56,202.53,200.54,192.43,176.47,193.45,191.4,197.76,197.56,184.73,195.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
181.58,168.66,168.26,228.25,186.04,211.67,190.9,209.71,201.39,200.68,183.37,196.94,180.18,201.14,181.66,191.87,181.62,195.61,175.64,196.15,183.74,194.56,202.67,190.68,,Peptide450_5,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168.82,187.81,234.8,273.04,185.71,185.64,181.62,181.43,191.88,208.55,195.6,204.09,197.1,203.13,189.31,200.09,192.53,193.93,198.09,193.97,189.95,190.91,196.44,198.67,,Peptide450_5,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167.66,184.05,187.15,210.3,187.8,196.91,178.16,186.25,219.51,201.37,178.97,199.58,177.25,178.12,178.85,177.08,181.77,196.13,184.02,189.82,179.52,194.55,197.95,195.08,,Peptide450_5,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
165.14,182.84,189.33,202.21,209.93,225.62,180.53,186.72,184.03,178.05,204.41,176.18,179.03,177.35,204.79,175.22,196.17,205.26,192.5,200.1,192.33,201.84,196.95,195.01,,Peptide450_5,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
178.28,181.24,180.05,281.53,179.06,282.8,181.48,281.15,181.73,266.79,173.56,251.46,192.61,234.76,182.34,205.27,176.72,202.98,178.75,194.98,176.77,202.28,202.23,197.69,,Peptide450_5,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
181.31,201.4,184.38,195.81,208.97,186.91,201.6,205.73,199.38,195.41,202.55,194.82,199.43,177.26,201.31,197.77,199.91,199.86,201.87,205.41,195.75,199.2,192.26,194.44,,Peptide450_5,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
180.24,189.74,179.22,214.73,182.51,211.81,180.61,204.94,182.61,197.04,202.71,194.84,181.32,200.36,180.57,188.49,181.35,201.12,172.85,195.47,178.67,193.31,198.38,195.65,,Peptide450_5,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
172.51,181.76,176.12,192.64,171.08,202.23,196.65,207.49,194.04,198.56,195.15,199.42,201.59,197.93,195.92,200.19,200.18,197.94,192.99,199.17,201.51,195.43,192.45,197.86,,Peptide450_5,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
243.57,193.06,187.1,208.76,180.03,194.59,185.1,186.51,183.95,196.38,178.88,192.71,174.22,195.82,179.27,171.78,175.61,189.94,174.63,193.8,188.18,199.51,197.06,182,,Peptide450_5,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195.84,184.76,185.16,291.18,206.64,267.76,198.41,181.3,201.89,233.23,196.97,207.7,199.24,203.6,181.1,178.3,186.15,202.37,198.96,193.73,197.69,197.25,192.64,203.02,,Peptide450_5,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162.21,190.85,234.82,207.01,187.78,212.6,176.63,188.62,210.6,180.84,203.71,176.33,202.43,179.28,177.45,180.77,178.87,171.74,204.28,193.47,180.96,191.37,197.92,187.12,,Peptide450_5,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
174.01,230.98,178.38,218.71,201.14,208.68,215.68,206.28,182.9,179.75,202.68,180.39,179.13,175.78,178.36,180.79,182.88,174.49,201.33,192.34,196.41,190.79,198.49,184.02,,Peptide450_5,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162.25,164.91,268.65,247.33,180.28,225.03,182,219.84,180.07,209.12,176.33,202,181.81,171.53,175.77,200.77,201.73,189.15,177.9,196.09,177.42,193.42,196.32,193.2,,Peptide450_5,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185.67,217.67,200.3,241.25,209.65,241.2,201.22,238.68,181.49,241.24,179.58,228.9,178,172.58,197.32,222.6,186.23,204.14,196,199.38,201.25,192.57,194.89,195.09,,Peptide450_5,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270.28,181.78,190.99,174.67,183.89,232.59,180.27,190.9,190.58,178.55,187.34,204.48,179.03,178.01,176.02,181.48,200.93,191.09,191.89,198.78,179.79,194.67,197.04,201.45,,Peptide450_5,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167.65,173.71,182.14,281.64,210,280.62,181.8,270.8,187.11,182.14,184.21,253.7,187.96,162.74,182.41,182.75,200.96,207.17,197.64,201.03,205.47,202.02,198.53,184.17,,Peptide450_5,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162.21,190.85,234.82,207.01,187.78,212.6,176.63,188.62,210.6,180.84,203.71,176.33,202.43,179.28,177.45,180.77,178.87,171.74,204.28,193.47,180.96,191.37,197.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
241.81,192.74,222.26,178.56,151.34,164.92,181.03,169.05,181.4,186.14,174.42,179.68,188.72,170.63,168.37,184.16,175.41,174.43,177.35,169.13,172.51,172.19,195.49,179.08,,Peptide629-1,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
179.73,178.04,182.23,176.71,192.09,167.8,189.16,171.99,187.42,186.1,187.2,187.51,192.43,182.5,183.64,169.71,186.15,176.3,184.14,160.43,174.6,182.36,192.11,169.73,,Peptide629-1,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203.12,163.25,213.7,162.33,198.24,167.2,194.36,168.18,196.19,184.15,189.45,188.06,189.48,161.82,194.85,154.62,186.77,190.69,176.76,161.34,184.91,169.54,173.25,176.69,,Peptide629-1,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
175.13,197.31,177.37,189.65,167.39,172.57,186.91,187.78,195.14,186,185.26,188.81,170.52,180.9,190.05,191.64,189.85,186.36,192.63,184.73,188.75,168.84,189.75,184.26,,Peptide629-1,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162.93,172.57,154.45,164.96,195.42,165.08,187.16,189.66,183.99,184.21,186.86,175.02,182.67,164.85,188.33,175.62,190.99,190.19,185.32,159.82,190.26,179.09,183.99,166.85,,Peptide629-1,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
209.17,164.3,214.72,184.86,197.23,174.45,188.3,171.75,188.74,185.47,181.69,192.26,182.37,189.36,186.79,188.38,182.54,184.92,184.61,187.25,187.01,183.15,188.11,189.44,,Peptide629-1,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
