22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,4.5,4.5,2.25,2.25,1.125,1.125,0.5625,0.5625,0.28125,0.28125,0.140625,0.140625,0.0703125,0.0703125,0.03515625,0.03515625,0.017578125,0.017578125,0.008789063,0.008789063,0.004394531,0.004394531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241.54,171.1,216.81,155.16,204.2,163.05,197.04,159.2,192.95,164.54,191.06,149.22,187.75,155.12,174.96,159.21,173.57,155.11,167.25,149.77,160.87,155.97,155.73,160.72,,Peptide433,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,83.865,13.425,59.135,-2.515,46.525,5.375,39.365,1.525,35.275,6.865,33.385,-8.455,30.075,-2.555,17.285,1.535,15.895,-2.565,9.575,-7.905,3.195,-1.705,-1.945,3.045
167.77,235.58,160.42,215.36,166.98,199.22,171.04,180.69,166.4,183.38,163.57,170.72,167.56,167.12,171.01,167.23,162.56,167.59,168.4,163.97,166.63,173.08,164.27,169.38,,Peptide433,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.095,77.905,1,57.685,9.305,41.545,13.365,23.015,8.725,25.705,5.895,13.045,9.885,9.445,13.335,9.555,4.885,9.915,10.725,6.295,8.955,15.405,6.595,11.705
235.67,156.52,224.51,149.83,213.19,152.35,193.23,162.92,195.08,163.08,189.8,154.85,192.02,164.82,180.83,155.5,183.4,164.39,164.91,160.98,147.9,164.88,167.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.51,240.37,171.84,240.54,175.65,208.62,153.73,217.01,174.45,202.15,168.65,184.93,166.37,205.27,166.8,188.97,163.24,197,163.12,179.61,185.14,177.09,168.94,183.78,,Peptide433,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,164.94,5.57,75.43,6.9,75.6,10.71,43.68,-11.21,52.07,9.51,37.21,3.71,19.99,1.43,40.33,1.86,24.03,-1.7,32.06,-1.82,14.67,20.2,12.15,4,18.84
175.42,179.46,181.6,167.41,145.57,174.85,155.31,160.18,164.6,162.99,170.03,158.62,163.83,150.92,165.73,162.51,166.24,169.58,157.17,157.98,167.57,164.69,168.19,164.95,,Peptide433,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.48,14.52,16.66,2.47,-19.37,9.91,-9.63,-4.76,-0.34,-1.95,5.09,-6.32,-1.11,-14.02,0.79,-2.43,1.3,4.64,-7.77,-6.96,2.63,-0.25,3.25,0.01
184.13,182.67,178.79,173.92,177.54,162.04,167.46,160.67,176.45,164.67,157.36,153.34,157.4,155.59,160.27,161.44,164.43,158.96,169.75,170.31,161.33,172.3,165.19,159.9,,Peptide433,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,19.19,17.73,13.85,8.98,12.6,-2.9,2.52,-4.27,11.51,-0.27,-7.58,-11.6,-7.54,-9.35,-4.67,-3.5,-0.51,-5.98,4.81,5.37,-3.61,7.36,0.25,-5.04
165.41,262.06,159.14,226.93,157.86,220.07,161.02,199.87,156.53,206.19,160.56,187.7,166.2,187.78,155.75,181.95,161.21,169.22,160.56,180.54,162.34,171.72,164.93,178.63,,Peptide433,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.47,97.12,-5.8,61.99,-7.08,55.13,-3.92,34.93,-8.41,41.25,-4.38,22.76,1.26,22.84,-9.19,17.01,-3.73,4.28,-4.38,15.6,-2.6,6.78,-0.01,13.69
173.05,214.43,160.79,190.7,158.86,168.13,168.52,160.83,168.17,163.53,155.17,169.18,161.6,167.05,164.61,169.14,162.62,151.33,170.62,167.2,181.1,172.01,158.87,171.14,,Peptide433,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,8.11,49.49,-4.15,25.76,-6.08,3.19,3.58,-4.11,3.23,-1.41,-9.77,4.24,-3.34,2.11,-0.33,4.2,-2.32,-13.61,5.68,2.26,16.16,7.07,-6.07,6.2
193.09,166.55,169.97,159.59,158.01,159.64,159.35,151.86,160.84,165.32,160.65,166.96,162.11,160.41,164.71,160.7,154.09,167.24,166.08,157.53,162.24,168.93,162.04,169.14,,Peptide433,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,28.15,1.61,5.03,-5.35,-6.93,-5.3,-5.59,-13.08,-4.1,0.38,-4.29,2.02,-2.83,-4.53,-0.23,-4.24,-10.85,2.3,1.14,-7.41,-2.7,3.99,-2.9,4.2
179.93,253.62,174.1,228.79,176.75,223.67,162.32,213.35,160.85,218.57,159.93,211.44,174.22,187.68,166.92,178.52,160.87,174.81,164.58,164.22,172.08,165.99,173.98,167.35,,Peptide433,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,14.99,88.68,9.16,63.85,11.81,58.73,-2.62,48.41,-4.09,53.63,-5.01,46.5,9.28,22.74,1.98,13.58,-4.07,9.87,-0.36,-0.72,7.14,1.05,9.04,2.41
171.74,163.78,171.25,165.03,172.06,170.4,164.79,172.74,162.74,162.78,164.87,157.9,162.29,162.87,158.19,167.06,158.07,152.76,160.25,160.06,154.44,172.65,171.36,158.1,,Peptide433,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.8,-1.16,6.31,0.09,7.12,5.46,-0.15,7.8,-2.2,-2.16,-0.07,-7.04,-2.65,-2.07,-6.75,2.12,-6.87,-12.18,-4.69,-4.88,-10.5,7.71,6.42,-6.84
162.06,273.85,166.85,248.83,151.06,228.66,155.6,230.51,159.84,217.94,167.36,202.87,162,201.49,158.99,199.35,174.42,183.81,162.76,164.62,165.06,170.25,171.86,166.77,,Peptide433,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-2.88,108.91,1.91,83.89,-13.88,63.72,-9.34,65.57,-5.1,53,2.42,37.93,-2.94,36.55,-5.95,34.41,9.48,18.87,-2.18,-0.32,0.12,5.31,6.92,1.83
165.83,198.4,162.83,189.94,163.57,174.84,154.82,168.77,161.77,182.42,168.94,162.19,165.05,159.97,156,158.33,169.79,169.75,173.69,169.39,170.54,157.12,172.44,156.7,,Peptide433,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.89,33.46,-2.11,25,-1.37,9.9,-10.12,3.83,-3.17,17.48,4,-2.75,0.11,-4.97,-8.94,-6.61,4.85,4.81,8.75,4.45,5.6,-7.82,7.5,-8.24
168.02,185.24,166.8,173.65,153.85,174.07,156.17,172.73,166.72,157.92,165.85,158.96,164.39,157.6,167.64,155.97,171.9,164.21,172.76,156.17,169.49,155.11,154.26,149.81,,Peptide433,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3.08,20.3,1.86,8.71,-11.09,9.13,-8.77,7.79,1.78,-7.02,0.91,-5.98,-0.55,-7.34,2.7,-8.97,6.96,-0.73,7.82,-8.77,4.55,-9.83,-10.68,-15.13
178.36,157.68,174.34,162.17,163.62,158.62,162.97,160.39,168.96,153.99,160.78,164.55,156.72,164.56,167.98,156.17,169.41,167.68,159.32,159.99,172.55,163.57,158.27,163.39,,Peptide433,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,13.42,-7.26,9.4,-2.77,-1.32,-6.32,-1.97,-4.55,4.02,-10.95,-4.16,-0.39,-8.22,-0.38,3.04,-8.77,4.47,2.74,-5.62,-4.95,7.61,-1.37,-6.67,-1.55
164.06,181.17,159.01,170.4,168.17,174.06,165.83,167.18,167.54,164.68,163.8,151.59,164.5,168.93,163.41,157.74,164.52,169.08,156.87,164.38,163.62,164.73,157.33,161.82,,Peptide433,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-0.88,16.23,-5.93,5.46,3.23,9.12,0.89,2.24,2.6,-0.26,-1.14,-13.35,-0.44,3.99,-1.53,-7.2,-0.42,4.14,-8.07,-0.56,-1.32,-0.21,-7.61,-3.12
166.01,182.16,161.15,160.99,170.29,164.96,172.12,164.15,165.04,159.01,160.56,158.03,169.23,171.98,161.88,151.81,164.33,169.52,169.46,164.91,160.1,158.48,162.1,152.29,,Peptide433,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.07,17.22,-3.79,-3.95,5.35,0.02,7.18,-0.79,0.1,-5.93,-4.38,-6.91,4.29,7.04,-3.06,-13.13,-0.61,4.58,4.52,-0.03,-4.84,-6.46,-2.84,-12.65
247.15,167.64,230,171.53,203.98,178.45,197.96,168.9,201.34,156.65,185.05,155.73,180.79,167.11,183.8,163.64,179.99,158.32,159.82,162.96,163.95,169.71,162.1,159.72,,Peptide433,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,82.21,2.7,65.06,6.59,39.04,13.51,33.02,3.96,36.4,-8.29,20.11,-9.21,15.85,2.17,18.86,-1.3,15.05,-6.62,-5.12,-1.98,-0.99,4.77,-2.84,-5.22
182.01,233.87,176.2,213.54,175.27,208.31,175.69,206.57,176.19,192.71,159.94,168.53,172.67,178.86,177.79,166.7,173.52,169.68,179.84,179.78,180.05,163.44,185.72,165,,Peptide433,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,17.07,68.93,2,48.6,10.33,43.37,10.75,41.63,11.25,27.77,-5,3.59,7.73,13.92,12.85,1.76,8.58,4.74,14.9,14.84,15.11,-1.5,20.78,0.06
240.37,171.84,240.54,175.65,208.62,153.73,217.01,174.45,202.15,168.65,184.93,166.37,205.27,166.8,188.97,163.24,197,163.12,179.61,185.14,177.09,168.94,183.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.63,241.26,144.94,240.65,163.72,210.65,151.81,209.81,148.11,201.72,140.35,196.92,160.4,194.47,163.33,177.28,171.61,186.75,167.61,169.9,167.36,163.88,161.99,178.77,,Peptide433,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,166.8,-1.17,74.46,-21.86,73.85,-3.08,43.85,-14.99,43.01,-18.69,34.92,-26.45,30.12,-6.4,27.67,-3.47,10.48,4.81,19.95,0.81,3.1,0.56,-2.92,-4.81,11.97
171.72,188.04,162.89,171.18,153.68,162.03,158.24,156.77,158.36,165.25,153.65,158.14,156.03,151.33,164.92,159.09,158.35,162.15,162.44,167.24,160.97,166.82,166.78,171.17,,Peptide433,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.92,21.24,-3.91,4.38,-13.12,-4.77,-8.56,-10.03,-8.44,-1.55,-13.15,-8.66,-10.77,-15.47,-1.88,-7.71,-8.45,-4.65,-4.36,0.44,-5.83,0.02,-0.02,4.37
191.24,173.08,158.68,164.35,170.17,171.96,153.85,168.21,150.87,163.68,151.46,160.27,155.01,156.87,153.85,167.39,156.71,161.52,171.29,161.52,169.16,166.24,172.07,164.09,,Peptide433,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,24.44,6.28,-8.12,-2.45,3.37,5.16,-12.95,1.41,-15.93,-3.12,-15.34,-6.53,-11.79,-9.93,-12.95,0.59,-10.09,-5.28,4.49,-5.28,2.36,-0.56,5.27,-2.71
162.61,158.46,163.21,223.21,169.25,216.18,160.17,208.51,170.09,205.25,156.03,189.44,159.4,183.24,159.66,181.05,165.53,175.79,165.89,171.06,167.35,168.76,168.78,172.59,,Peptide433,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-4.19,-8.34,-3.59,56.41,2.45,49.38,-6.63,41.71,3.29,38.45,-10.77,22.64,-7.4,16.44,-7.14,14.25,-1.27,8.99,-0.91,4.26,0.55,1.96,1.98,5.79
167.83,208.18,164.58,188.23,160.29,167.63,160.06,168.99,151.01,167.63,151.14,162.58,162.21,163.41,159.64,165.41,150.4,163.26,157.33,156.68,167.72,163.95,164.82,169.3,,Peptide433,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.03,41.38,-2.22,21.43,-6.51,0.83,-6.74,2.19,-15.79,0.83,-15.66,-4.22,-4.59,-3.39,-7.16,-1.39,-16.4,-3.54,-9.47,-10.12,0.92,-2.85,-1.98,2.5
172.58,159.83,172.5,155.26,160.29,165.62,158.7,160.35,165.49,171.75,164.35,165.38,164.95,167.65,159.01,168.91,161.13,164.94,164.37,169.34,160.37,166.06,170.27,174.14,,Peptide433,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5.78,-6.97,5.7,-11.54,-6.51,-1.18,-8.1,-6.45,-1.31,4.95,-2.45,-1.42,-1.85,0.85,-7.79,2.11,-5.67,-1.86,-2.43,2.54,-6.43,-0.74,3.47,7.34
178.25,256.34,163.92,242.58,159.5,224.52,167.78,212.08,154.3,210.03,159.2,200.92,153.91,186.83,162.32,169.28,163.57,167.87,170.22,161.36,163.94,163.6,166.82,163.75,,Peptide433,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,11.45,89.54,-2.88,75.78,-7.3,57.72,0.98,45.28,-12.5,43.23,-7.6,34.12,-12.89,20.03,-4.48,2.48,-3.23,1.07,3.42,-5.44,-2.86,-3.2,0.02,-3.05
182.65,168.3,168.54,162.45,165.73,161.41,163.08,161.21,163.9,162.63,161.2,159.36,159.29,161.76,164.42,159.06,165.13,162.24,159.78,160.34,156.12,168.97,170.85,163.89,,Peptide433,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,15.85,1.5,1.74,-4.35,-1.07,-5.39,-3.72,-5.59,-2.9,-4.17,-5.6,-7.44,-7.51,-5.04,-2.38,-7.74,-1.67,-4.56,-7.02,-6.46,-10.68,2.17,4.05,-2.91
167.68,267.85,151.31,246.28,156.23,227.84,149.05,224.4,153.7,214.51,152.3,197.43,151.64,196.82,149.05,190.66,161.28,176.7,162.5,164.04,163.71,158.86,165.14,169.22,,Peptide433,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.88,101.05,-15.49,79.48,-10.57,61.04,-17.75,57.6,-13.1,47.71,-14.5,30.63,-15.16,30.02,-17.75,23.86,-5.52,9.9,-4.3,-2.76,-3.09,-7.94,-1.66,2.42
167.35,204.65,167.34,183.67,154.64,174.33,153.13,175.56,156,175.55,161.79,169.46,153.05,160.88,158.72,167.66,163.73,162.17,163.32,160.33,161.45,167.03,175.17,159.9,,Peptide433,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.55,37.85,0.54,16.87,-12.16,7.53,-13.67,8.76,-10.8,8.75,-5.01,2.66,-13.75,-5.92,-8.08,0.86,-3.07,-4.63,-3.48,-6.47,-5.35,0.23,8.37,-6.9
166.81,184.56,167.7,181.84,151.53,173.32,163.79,163.39,157.09,162.55,154.59,165.06,151.71,164.96,150.67,150.84,153.66,166.98,155.58,160.65,164.29,167,170.42,158.19,,Peptide433,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.01,17.76,0.9,15.04,-15.27,6.52,-3.01,-3.41,-9.71,-4.25,-12.21,-1.74,-15.09,-1.84,-16.13,-15.96,-13.14,0.18,-11.22,-6.15,-2.51,0.2,3.62,-8.61
153.53,158.4,165.06,162.48,156.2,159.1,167.86,161.52,160.67,160.68,167.81,160.39,154.64,159.2,162.16,154.6,163.01,159.82,153.78,164.32,161.02,161.24,168.1,158.16,,Peptide433,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-13.27,-8.4,-1.74,-4.32,-10.6,-7.7,1.06,-5.28,-6.13,-6.12,1.01,-6.41,-12.16,-7.6,-4.64,-12.2,-3.79,-6.98,-13.02,-2.48,-5.78,-5.56,1.3,-8.64
