18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,0.002441406,0.002441406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.14,189.42,160.31,178.39,166.75,162.66,156.4,161.92,166.3,173.87,161.2,156.46,165.11,164.19,159.97,161.52,163.71,162.69,173.18,162.98,156.59,171.43,168.05,163.95,,Peptide434,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,15.425,28.705,-0.405,17.675,6.035,1.945,-4.315,1.205,5.585,13.155,0.485,-4.255,4.395,3.475,-0.745,0.805,2.995,1.975,12.465,2.265,-4.125,10.715,7.335,3.235
175.46,147.61,164.79,152.32,163.7,155.5,166.81,154.4,160.92,159.42,164.86,155.18,168.06,155.06,168.08,157.72,166.56,162.58,162.66,165.35,167.03,163.84,164.9,164.78,,Peptide434,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,14.745,-13.105,4.075,-8.395,2.985,-5.215,6.095,-6.315,0.205,-1.295,4.145,-5.535,7.345,-5.655,7.365,-2.995,5.845,1.865,1.945,4.635,6.315,3.125,4.185,4.065
167.27,178.27,161.58,168.95,157.39,161.3,175.94,168.03,167.95,172.11,165.98,165.85,160.68,166,168.1,165.13,166.42,170.24,166.67,167.74,167.64,168.54,164.4,157.61,,Peptide434,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.555,17.555,0.865,8.235,-3.325,0.585,15.225,7.315,7.235,11.395,5.265,5.135,-0.035,5.285,7.385,4.415,5.705,9.525,5.955,7.025,6.925,7.825,3.685,-3.105
176.15,154.12,170.28,155.8,166.16,150.21,167.62,157.14,165.82,165.18,163.98,148.83,164.56,157.54,162.15,158.68,164.35,159.6,161.3,162.43,165.51,168.29,162.41,167.51,,Peptide434,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,15.435,-6.595,9.565,-4.915,5.445,-10.505,6.905,-3.575,5.105,4.465,3.265,-11.885,3.845,-3.175,1.435,-2.035,3.635,-1.115,0.585,1.715,4.795,7.575,1.695,6.795
170.16,196.82,163.42,175.53,170.3,170.67,169.88,161.05,168.23,166.84,159.75,157.59,170.42,166.48,168.76,170.42,164.71,159.98,166.25,156.44,164.02,172.17,157.45,163.53,,Peptide434,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.445,36.105,2.705,14.815,9.585,9.955,9.165,0.335,7.515,6.125,-0.965,-3.125,9.705,5.765,8.045,9.705,3.995,-0.735,5.535,-4.275,3.305,11.455,-3.265,2.815
167.16,157.14,159.67,156.06,165.75,164.34,165.68,154.31,163.39,162.87,165.43,155.08,163.16,161.37,168.14,158.49,165.8,156.1,169.32,160.62,167.5,168.75,163.56,162.76,,Peptide434,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.445,-3.575,-1.045,-4.655,5.035,3.625,4.965,-6.405,2.675,2.155,4.715,-5.635,2.445,0.655,7.425,-2.225,5.085,-4.615,8.605,-0.095,6.785,8.035,2.845,2.045
159.88,187.99,157.98,172.38,161.58,168.95,158.9,163.65,166.48,162.14,153.73,161.3,158.32,156.1,169.1,158.46,166.08,168.55,166.53,158.26,166.95,161.92,170.44,155.25,,Peptide434,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-0.835,27.275,-2.735,11.665,0.865,8.235,-1.815,2.935,5.765,1.425,-6.985,0.585,-2.395,-4.615,8.385,-2.255,5.365,7.835,5.815,-2.455,6.235,1.205,9.725,-5.465
189.8,152.08,167.69,151.99,164.76,152.05,166.97,150.25,164.54,159.25,165.26,163.38,165.14,162.14,162,160.33,162.94,161.1,164.08,165.65,169.23,161.28,166,164.72,,Peptide434,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,29.085,-8.635,6.975,-8.725,4.045,-8.665,6.255,-10.465,3.825,-1.465,4.545,2.665,4.425,1.425,1.285,-0.385,2.225,0.385,3.365,4.935,8.515,0.565,5.285,4.005
173.47,161.43,164.5,157.9,158.4,158.39,163.52,153.53,160.47,166.81,158.12,152.05,150.27,159.61,169.31,165.41,154.75,162.13,160.99,163.57,163.82,162.81,161.72,160.52,,Peptide434,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,12.755,0.715,3.785,-2.815,-2.315,-2.325,2.805,-7.185,-0.245,6.095,-2.595,-8.665,-10.445,-1.105,8.595,4.695,-5.965,1.415,0.275,2.855,3.105,2.095,1.005,-0.195
165.78,164.59,165.49,154.49,160.91,151.68,168.63,152.59,167.06,153.15,162.18,160.46,160.75,155.13,165.58,148.04,160.79,153.76,168.16,159.01,166.61,162.28,161.44,161.25,,Peptide434,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5.065,3.875,4.775,-6.225,0.195,-9.035,7.915,-8.125,6.345,-7.565,1.465,-0.255,0.035,-5.585,4.865,-12.675,0.075,-6.955,7.445,-1.705,5.895,1.565,0.725,0.535
190.13,184.39,175.8,164.45,166.83,165.79,163.18,157.25,161.59,158.93,161.18,159.66,154.64,157.97,155.47,158.71,168,167.12,163.02,164.41,161.42,162.01,161.89,155.26,,Peptide434,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,29.415,23.675,15.085,3.735,6.115,5.075,2.465,-3.465,0.875,-1.785,0.465,-1.055,-6.075,-2.745,-5.245,-2.005,7.285,6.405,2.305,3.695,0.705,1.295,1.175,-5.455
175.35,163.7,162.51,156.11,167.76,156.25,159.13,153.27,164.32,157.3,154.99,152.14,162.67,158.45,158.1,146.65,162.22,167.24,163.91,165.26,162.98,165.99,168.04,166.96,,Peptide434,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,14.635,2.985,1.795,-4.605,7.045,-4.465,-1.585,-7.445,3.605,-3.415,-5.725,-8.575,1.955,-2.265,-2.615,-14.065,1.505,6.525,3.195,4.545,2.265,5.275,7.325,6.245
174.03,191.33,160.08,179.25,170.95,179.04,171.17,176.99,180.26,172.87,171.42,157.08,176.96,169.44,162.76,178.25,175.8,171.97,172.81,168.68,171.62,176.05,161.5,159.16,,Peptide434,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,13.315,30.615,-0.635,18.535,10.235,18.325,10.455,16.275,19.545,12.155,10.705,-3.635,16.245,8.725,2.045,17.535,15.085,11.255,12.095,7.965,10.905,15.335,0.785,-1.555
152.08,167.69,151.99,164.76,152.05,166.97,150.25,164.54,159.25,165.26,163.38,165.14,162.14,162,160.33,162.94,161.1,164.08,165.65,169.23,161.28,166,164.72,,,Peptide434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226.9,197.78,207.07,175.49,182.55,170.02,179.67,162.49,166.17,174.44,171.63,162.37,165.76,160.4,160.25,172.91,170.23,163.29,164.53,163.29,169.53,171.4,168.59,176.97,,Peptide442,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,166.425,60.475,31.355,40.645,9.065,16.125,3.595,13.245,-3.935,-0.255,8.015,5.205,-4.055,-0.665,-6.025,-6.175,6.485,3.805,-3.135,-1.895,-3.135,3.105,4.975,2.165,10.545
167.03,202.98,166.53,189.03,167.81,168.31,166.54,168.2,169.4,167.11,162.96,167.26,164.13,163.43,169.71,164.81,163.72,164.91,171.59,171.67,173.87,175.08,173.64,166.33,,Peptide442,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.605,36.555,0.105,22.605,1.385,1.885,0.115,1.775,2.975,0.685,-3.465,0.835,-2.295,-2.995,3.285,-1.615,-2.705,-1.515,5.165,5.245,7.445,8.655,7.215,-0.095
191.43,269.26,184.65,208.78,181.64,185.07,173.69,175.67,182.61,173.23,172.79,166.61,165.66,170.59,171.3,172.75,164.4,168.52,173.76,163.06,175.07,171.97,165.03,169.65,,Peptide442,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,25.005,102.835,18.225,42.355,15.215,18.645,7.265,9.245,16.185,6.805,6.365,0.185,-0.765,4.165,4.875,6.325,-2.025,2.095,7.335,-3.365,8.645,5.545,-1.395,3.225
170.71,183.1,171.89,182.42,170.63,172.94,166.98,168.79,172.54,171.3,167.4,166.3,164.74,168.23,169.57,166.71,165.2,169.86,168.78,167.78,166.74,172.24,164.76,166.05,,Peptide442,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.285,16.675,5.465,15.995,4.205,6.515,0.555,2.365,6.115,4.875,0.975,-0.125,-1.685,1.805,3.145,0.285,-1.225,3.435,2.355,1.355,0.315,5.815,-1.665,-0.375
192.35,155.29,184.89,156.57,174.34,164.62,168.83,161.42,167.83,168.13,165.68,165.61,168.54,165.17,171.24,166.54,167.62,163.72,167.7,165.66,168.43,172.41,175.18,160.28,,Peptide442,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,25.925,-11.135,18.465,-9.855,7.915,-1.805,2.405,-5.005,1.405,1.705,-0.745,-0.815,2.115,-1.255,4.815,0.115,1.195,-2.705,1.275,-0.765,2.005,5.985,8.755,-6.145
192.66,235.49,176.07,210.66,169.87,197.58,177.09,177.68,160.44,178.45,165.28,167.13,163.36,166.97,164.84,175.67,171.39,170.8,167.9,168.85,166.99,164.93,169.35,160.61,,Peptide442,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,26.235,69.065,9.645,44.235,3.445,31.155,10.665,11.255,-5.985,12.025,-1.145,0.705,-3.065,0.545,-1.585,9.245,4.965,4.375,1.475,2.425,0.565,-1.495,2.925,-5.815
182.15,159.17,172.77,167.46,168.13,164.5,174.56,157.72,170.68,166.48,173.87,169.52,171.85,165.12,164.26,162.29,168.96,171.69,173.33,164.37,169.09,171.16,167.33,164.18,,Peptide442,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,15.725,-7.255,6.345,1.035,1.705,-1.925,8.135,-8.705,4.255,0.055,7.445,3.095,5.425,-1.305,-2.165,-4.135,2.535,5.265,6.905,-2.055,2.665,4.735,0.905,-2.245
185.05,211.96,170.56,180.94,172.61,175.3,168.54,173.05,174.01,169.4,164.25,171.9,171.06,169.4,166.36,167.21,165.71,169.39,166.53,167.51,166.24,167.64,176.25,159.21,,Peptide442,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,18.625,45.535,4.135,14.515,6.185,8.875,2.115,6.625,7.585,2.975,-2.175,5.475,4.635,2.975,-0.065,0.785,-0.715,2.965,0.105,1.085,-0.185,1.215,9.825,-7.215
218.48,178.13,200.81,165.86,179.45,171.74,173.32,168.42,170.26,169.43,168.44,165.93,163.93,166.52,164.09,166.47,176.11,165.84,169.6,165.65,172.56,172.24,172.49,156.76,,Peptide442,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,52.055,11.705,34.385,-0.565,13.025,5.315,6.895,1.995,3.835,3.005,2.015,-0.495,-2.495,0.095,-2.335,0.045,9.685,-0.585,3.175,-0.775,6.135,5.815,6.065,-9.665
171.29,198.06,167.62,170.84,170.01,174.2,167.68,175.59,173.08,170.89,169.9,166.17,175.63,172.45,176.5,161.82,164.29,164.09,166.19,168.69,161.52,168.5,166.87,152.72,,Peptide442,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.865,31.635,1.195,4.415,3.585,7.775,1.255,9.165,6.655,4.465,3.475,-0.255,9.205,6.025,10.075,-4.605,-2.135,-2.335,-0.235,2.265,-4.905,2.075,0.445,-13.705
263.38,165.49,209.07,159.32,181.89,167.36,170.77,170.26,168.1,164.65,162.98,173.62,169.15,172.48,165.56,167.64,171.37,161.17,162.33,168.22,174.57,165.13,169.44,162.21,,Peptide442,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,96.955,-0.935,42.645,-7.105,15.465,0.935,4.345,3.835,1.675,-1.775,-3.445,7.195,2.725,6.055,-0.865,1.215,4.945,-5.255,-4.095,1.795,8.145,-1.295,3.015,-4.215
304.7,183.06,274.64,170.6,260.48,163.47,231.38,165.08,204.65,168.12,186.83,166.8,178.6,168.28,171.75,166.19,163.23,165.75,165.53,165.29,163.21,162.04,164.62,145.41,,Peptide442,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,138.275,16.635,108.215,4.175,94.055,-2.955,64.955,-1.345,38.225,1.695,20.405,0.375,12.175,1.855,5.325,-0.235,-3.195,-0.675,-0.895,-1.135,-3.215,-4.385,-1.805,-21.015
171.46,200.43,168.98,180.5,156.97,179.64,167.92,167.7,172.77,173.19,166.69,165.48,165.22,167.64,171.1,168.03,169.63,174.64,174.96,165.41,162.55,164.96,162.72,165.18,,Peptide442,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5.035,34.005,2.555,14.075,-9.455,13.215,1.495,1.275,6.345,6.765,0.265,-0.945,-1.205,1.215,4.675,1.605,3.205,8.215,8.535,-1.015,-3.875,-1.465,-3.705,-1.245
198.41,233.88,183.28,199.11,171.71,184.13,174.72,177.04,177.78,173.61,167.94,169.38,166.07,166.61,169.07,160.7,171.41,173.04,172.84,166.48,168.77,169.12,174.26,165,,Peptide442,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,31.985,67.455,16.855,32.685,5.285,17.705,8.295,10.615,11.355,7.185,1.515,2.955,-0.355,0.185,2.645,-5.725,4.985,6.615,6.415,0.055,2.345,2.695,7.835,-1.425
191.05,176.77,168.41,166.39,170.64,175.67,169.35,161.34,169.71,167.22,172.6,166.88,165.79,165.93,173.58,168.12,167.89,167.03,170.23,167.2,168.79,164.45,167.44,165.84,,Peptide442,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,24.625,10.345,1.985,-0.035,4.215,9.245,2.925,-5.085,3.285,0.795,6.175,0.455,-0.635,-0.495,7.155,1.695,1.465,0.605,3.805,0.775,2.365,-1.975,1.015,-0.585
187.68,216.48,186.95,203.34,179.66,188.43,172.14,182.54,181.03,180.95,171,177.87,176.22,175.93,173.19,179.19,178.84,174.86,174.83,182.32,185.92,185.55,174.22,175.18,,Peptide442,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,21.255,50.055,20.525,36.915,13.235,22.005,5.715,16.115,14.605,14.525,4.575,11.445,9.795,9.505,6.765,12.765,12.415,8.435,8.405,15.895,19.495,19.125,7.795,8.755
165.49,209.07,159.32,181.89,167.36,170.77,170.26,168.1,164.65,162.98,173.62,169.15,172.48,165.56,167.64,171.37,161.17,162.33,168.22,174.57,165.13,169.44,162.21,,,Peptide442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253.57,193.65,227.2,181.92,204.14,180.11,186.73,178.27,181.08,168.92,174.5,177.82,179.09,177.92,176.61,172.38,177.82,176.85,171.4,175.05,174.25,169.4,170.25,182.3,,Peptide443,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,169.405,84.165,24.245,57.795,12.515,34.735,10.705,17.325,8.865,11.675,-0.485,5.095,8.415,9.685,8.515,7.205,2.975,8.415,7.445,1.995,5.645,4.845,-0.005,0.845,12.895
192.02,185.95,178.05,174.76,176.25,175.7,177.44,181.21,180.87,171.84,180.23,172.7,173.34,175.53,177.39,173.88,172.53,173.82,177.69,168.5,176.6,174.7,173.16,181.63,,Peptide443,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,22.615,16.545,8.645,5.355,6.845,6.295,8.035,11.805,11.465,2.435,10.825,3.295,3.935,6.125,7.985,4.475,3.125,4.415,8.285,-0.905,7.195,5.295,3.755,12.225
238.96,260.55,188.21,210.2,178.06,191.07,180.7,180.43,166.65,172.98,156.41,169.31,174.71,171.79,176.92,176.25,175.96,169.21,175.98,170.18,170.58,174.72,170.01,171.22,,Peptide443,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,69.555,91.145,18.805,40.795,8.655,21.665,11.295,11.025,-2.755,3.575,-12.995,-0.095,5.305,2.385,7.515,6.845,6.555,-0.195,6.575,0.775,1.175,5.315,0.605,1.815
181.63,190.7,176.26,173.67,178.12,172.82,172.03,173.71,175.28,172.02,174.2,175.63,172.53,170.96,177.11,166.2,178.21,171.7,172.68,174.49,170.79,174.64,172.97,162.21,,Peptide443,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,12.225,21.295,6.855,4.265,8.715,3.415,2.625,4.305,5.875,2.615,4.795,6.225,3.125,1.555,7.705,-3.205,8.805,2.295,3.275,5.085,1.385,5.235,3.565,-7.195
