18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,0.002441406,0.002441406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.42,170.9,182.58,178.58,170.49,169.7,178.7,176.81,179.5,177.83,174.74,175.26,177.16,172.01,178.7,182.99,178.74,176.81,173.86,174.35,179.43,175.78,173.9,176.19,,Peptide446,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,12.84,-3.68,8,4,-4.09,-4.88,4.12,2.23,4.92,3.25,0.16,0.68,2.58,-2.57,4.12,8.41,4.16,2.23,-0.72,-0.23,4.85,1.2,-0.68,1.61
178.22,174.97,166.81,173.61,176.85,174.38,170.54,176.87,182.37,178.06,177.79,167.74,176.71,174.78,176.66,175.5,181.46,174.38,177.85,169.11,171.93,175.99,168.85,165.31,,Peptide446,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3.64,0.39,-7.77,-0.97,2.27,-0.2,-4.04,2.29,7.79,3.48,3.21,-6.84,2.13,0.2,2.08,0.92,6.88,-0.2,3.27,-5.47,-2.65,1.41,-5.73,-9.27
172.12,180.32,169.09,175.34,176.69,180,177.46,172.04,183.15,184,175.17,169.43,170.42,167.46,176.21,170.61,178.94,176.39,168.47,170.02,178.82,196.53,182.24,174.03,,Peptide446,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-2.46,5.74,-5.49,0.76,2.11,5.42,2.88,-2.54,8.57,9.42,0.59,-5.15,-4.16,-7.12,1.63,-3.97,4.36,1.81,-6.11,-4.56,4.24,21.95,7.66,-0.55
174.9,165.3,173.6,175.08,178.55,173.93,169.26,173.79,181.57,177.64,177.21,178.65,178.53,171.73,175.68,172.5,174.22,180.44,178.84,178.65,179.13,176.23,166.35,169.66,,Peptide446,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.32,-9.28,-0.98,0.5,3.97,-0.65,-5.32,-0.79,6.99,3.06,2.63,4.07,3.95,-2.85,1.1,-2.08,-0.36,5.86,4.26,4.07,4.55,1.65,-8.23,-4.92
182.48,178.52,170.83,172.32,179.64,150.75,174.73,173.84,185.59,177.49,177.43,174.82,169.91,170.9,180.66,169.55,182.33,168.65,167.5,176.32,187.86,180.02,179.24,174.53,,Peptide446,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7.9,3.94,-3.75,-2.26,5.06,-23.83,0.15,-0.74,11.01,2.91,2.85,0.24,-4.67,-3.68,6.08,-5.03,7.75,-5.93,-7.08,1.74,13.28,5.44,4.66,-0.05
178.76,186.8,173.36,178.45,171.99,175.16,174.33,179.24,180.84,176,175.5,173.98,186.47,180.74,174.14,171.68,178.11,175.29,177.94,177.38,174.93,179.15,179.21,164.01,,Peptide446,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.18,12.22,-1.22,3.87,-2.59,0.58,-0.25,4.66,6.26,1.42,0.92,-0.6,11.89,6.16,-0.44,-2.9,3.53,0.71,3.36,2.8,0.35,4.57,4.63,-10.57
184.89,169.82,180.75,171.63,177.6,173.62,180.44,173,174.58,167.92,180.45,183.75,179.21,172.2,182.96,179.26,177.1,169.06,168.39,181.74,170.75,176.38,179.08,174.15,,Peptide446,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.31,-4.76,6.17,-2.95,3.02,-0.96,5.86,-1.58,0,-6.66,5.87,9.17,4.63,-2.38,8.38,4.68,2.52,-5.52,-6.19,7.16,-3.83,1.8,4.5,-0.43
180,180.16,173.39,176.12,171.79,177.4,172.24,176.71,174.96,181.13,176.07,172.32,170.22,171.43,173.84,179.79,176.68,177.45,178.08,180.99,182.78,177.16,175.87,164.17,,Peptide446,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5.42,5.58,-1.19,1.54,-2.79,2.82,-2.34,2.13,0.38,6.55,1.49,-2.26,-4.36,-3.15,-0.74,5.21,2.1,2.87,3.5,6.41,8.2,2.58,1.29,-10.41
173.46,163.94,186.03,174.93,169.98,176.76,166.79,180.46,177.73,168.17,175.86,168.1,173.09,169.47,169.52,168.78,184.33,174.66,176.58,180.17,180.56,182.78,176.67,169.67,,Peptide446,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-1.12,-10.64,11.45,0.35,-4.6,2.18,-7.79,5.88,3.15,-6.41,1.28,-6.48,-1.49,-5.11,-5.06,-5.8,9.75,0.08,2,5.59,5.98,8.2,2.09,-4.91
176.98,166.27,175.14,176.37,170.13,168.44,174.53,178.12,172.18,173.9,170.35,176.52,172.25,175.7,174.78,172.49,176.31,179.45,174.55,177.8,175.2,173.72,164.85,154.02,,Peptide446,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.4,-8.31,0.56,1.79,-4.45,-6.14,-0.05,3.54,-2.4,-0.68,-4.23,1.94,-2.33,1.12,0.2,-2.09,1.73,4.87,-0.03,3.22,0.62,-0.86,-9.73,-20.56
175.16,173.62,177.62,173.08,174.46,174.82,174.47,178.07,178.2,171.74,176.23,173.2,171.33,177.79,176.21,176.01,175.04,173.35,180.1,178.72,179.51,178.13,180.12,175.94,,Peptide446,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.58,-0.96,3.04,-1.5,-0.12,0.24,-0.11,3.49,3.62,-2.84,1.65,-1.38,-3.25,3.21,1.63,1.43,0.46,-1.23,5.52,4.14,4.93,3.55,5.54,1.36
174.15,168.65,183.65,165.74,176.16,175.36,170.03,171.14,178.19,162.64,169.34,181.29,177.07,169.31,183.89,169.67,165.75,164.93,171.65,182.17,173.59,175.74,174.68,160.38,,Peptide446,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-0.43,-5.93,9.07,-8.84,1.58,0.78,-4.55,-3.44,3.61,-11.94,-5.24,6.71,2.49,-5.27,9.31,-4.91,-8.83,-9.65,-2.93,7.59,-0.99,1.16,0.1,-14.2
170.09,174.69,188.67,172.98,177.55,174.18,177.68,174.39,171.58,168.77,180,171.15,176.23,167.92,179.88,168.48,181.23,179.78,178.73,177.49,186.34,178.38,177.29,168.32,,Peptide446,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-4.49,0.11,14.09,-1.6,2.97,-0.4,3.1,-0.19,-3,-5.81,5.42,-3.43,1.65,-6.66,5.3,-6.1,6.65,5.2,4.15,2.91,11.76,3.8,2.71,-6.26
187.11,191.23,183.24,182.24,183.79,185.63,186.84,188.21,187.15,189.82,189.21,195.44,190.77,179.72,192.83,186.93,190.66,186.58,189.19,190.98,182.59,168.45,178.9,156.58,,Peptide446,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,12.53,16.65,8.66,7.66,9.21,11.05,12.26,13.63,12.57,15.24,14.63,20.86,16.19,5.14,18.25,12.35,16.08,12,14.61,16.4,8.01,-6.13,4.32,-18
164.38,176.97,174.11,168.12,169.7,168.7,168.03,175.55,163.1,172.56,176.67,179.42,169.47,174.44,174.51,175.95,170.21,181.85,168.81,170.26,176.98,183.21,168.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188.18,187.34,201.23,185.24,175.58,181.51,173.22,189.26,170.69,188.9,194.37,179.51,172.8,191.03,188.32,184.98,190.87,194.32,189.65,192.07,176.77,192.31,193.22,189.56,,Peptide447,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,188.19,-0.01,-0.85,13.04,-2.95,-12.61,-6.68,-14.97,1.07,-17.5,0.71,6.18,-8.68,-15.39,2.84,0.13,-3.21,2.68,6.13,1.46,3.88,-11.42,4.12,5.03,1.37
187.88,191.91,183.12,181.92,192.5,178.6,184.51,196.63,186.8,188.25,166.83,179.48,187.42,168.54,188.45,184,174.27,194.43,187.72,207.5,195.02,192.28,192.8,198.02,,Peptide447,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-0.31,3.72,-5.07,-6.27,4.31,-9.59,-3.68,8.44,-1.39,0.06,-21.36,-8.71,-0.77,-19.65,0.26,-4.19,-13.92,6.24,-0.47,19.31,6.83,4.09,4.61,9.83
190.74,176.74,179.62,183.22,185.93,184.91,169,182.4,167.18,187.76,176.56,188.12,170.52,185.03,175.26,184.49,195.75,188.03,170.13,189.09,175.69,189.69,194.02,189.32,,Peptide447,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.55,-11.45,-8.57,-4.97,-2.26,-3.28,-19.19,-5.79,-21.01,-0.43,-11.63,-0.07,-17.67,-3.16,-12.93,-3.7,7.56,-0.16,-18.06,0.9,-12.5,1.5,5.83,1.13
192.14,185.98,185.07,170.14,189.44,188.36,187.07,187.63,185.11,189.73,190.26,188.02,180.17,186.42,188.13,185.13,184.77,193.63,186.16,192.47,189.51,192.23,185.2,193.74,,Peptide447,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3.95,-2.21,-3.12,-18.05,1.25,0.17,-1.12,-0.56,-3.08,1.54,2.07,-0.17,-8.02,-1.77,-0.06,-3.06,-3.42,5.44,-2.03,4.28,1.32,4.04,-2.99,5.55
192.04,184.24,180.6,177.45,180.31,184.84,180.16,186.38,166.9,189.2,185.53,184.93,186.38,183.85,183.66,186.44,193.77,177.72,170.42,195.22,194.19,182.91,193.16,185.66,,Peptide447,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3.85,-3.95,-7.59,-10.74,-7.88,-3.35,-8.03,-1.81,-21.29,1.01,-2.66,-3.26,-1.81,-4.34,-4.53,-1.75,5.58,-10.47,-17.77,7.03,6,-5.28,4.97,-2.53
192.45,188.8,187.89,188.86,185.67,190.25,188.56,192.34,190.16,187.03,187.66,191.49,190.61,184.22,184.55,184.03,186.24,183.88,188.87,190.56,187.69,190.83,190.74,182.68,,Peptide447,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.26,0.61,-0.3,0.67,-2.52,2.06,0.37,4.15,1.97,-1.16,-0.53,3.3,2.42,-3.97,-3.64,-4.16,-1.95,-4.31,0.68,2.37,-0.5,2.64,2.55,-5.51
185.86,181.87,174.55,186.29,175.22,184.38,161.84,183.14,170.94,185.07,176.14,186.5,186.94,184.11,158.19,185.22,188.1,191.84,169.79,186.52,157.04,188.09,190.67,191.43,,Peptide447,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-2.33,-6.32,-13.64,-1.9,-12.97,-3.81,-26.35,-5.05,-17.25,-3.12,-12.05,-1.69,-1.25,-4.08,-30,-2.97,-0.09,3.65,-18.4,-1.67,-31.15,-0.1,2.48,3.24
188.54,195.67,185.87,193.19,183.62,190.31,189.07,189.43,165.81,190.11,188.31,187.21,186.83,190.22,186.22,183.37,187.63,185.14,190.37,184.26,183.53,193,191.7,185.22,,Peptide447,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.35,7.48,-2.32,5,-4.57,2.12,0.88,1.24,-22.38,1.92,0.12,-0.98,-1.36,2.03,-1.97,-4.82,-0.56,-3.05,2.18,-3.93,-4.66,4.81,3.51,-2.97
174.23,191.94,200.26,177.86,195.51,183.35,175.77,189.02,165.54,192.32,157.86,182.85,159.44,186.65,173.62,188.85,161,187.46,190.59,185.48,173.53,188.68,192.32,188.98,,Peptide447,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-13.96,3.75,12.07,0,7.32,-4.84,-12.42,0.83,-22.65,4.13,-30.33,-5.34,-28.75,-1.54,-14.57,0.66,-27.19,-0.73,2.4,-2.71,-14.66,0.49,4.13,0.79
181.42,189.27,185.92,184.77,189.86,193.5,189.1,182.16,185.31,180.79,178.37,189.22,186.59,183.17,185.42,189.51,186.24,187.32,186.16,187.79,183.59,186.52,191.54,188.82,,Peptide447,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-6.77,1.08,-2.27,-3.42,1.67,5.31,0.91,-6.03,-2.88,-7.4,-9.82,1.03,-1.6,-5.02,-2.77,1.32,-1.95,-0.87,-2.03,-0.4,-4.6,-1.67,3.35,0.63
185.03,177.51,176.1,183.62,176.46,183.59,165.39,182.61,176.4,186.21,172.26,183.99,171.59,187.72,156.86,179.29,173.64,189.72,158.89,191.9,169.24,192.68,187.14,193.19,,Peptide447,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-3.16,-10.68,-12.09,-4.57,-11.73,-4.6,-22.8,-5.58,-11.79,-1.98,-15.93,-4.2,-16.6,-0.47,-31.33,-8.9,-14.55,1.53,-29.3,3.71,-18.95,4.49,-1.05,5
186.54,188.88,198.92,191.51,186.2,183.75,190,185.22,191.42,185.99,185.6,185.22,183.01,187.18,179.15,185.3,183.27,190.16,175.1,177.88,186.23,185.34,188.68,177.87,,Peptide447,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-1.65,0.69,10.73,3.32,-1.99,-4.44,1.81,-2.97,3.23,-2.2,-2.59,-2.97,-5.18,-1.01,-9.04,-2.89,-4.92,1.97,-13.09,-10.31,-1.96,-2.85,0.49,-10.32
191.73,187.97,172.2,187.8,168.55,181.28,164.74,182.76,166.74,188.65,169.06,182.32,161.7,186.89,162.04,184.68,175.53,191.17,172.77,188.72,175.31,185.08,198.06,186.5,,Peptide447,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3.54,-0.22,-15.99,-0.39,-19.64,-6.91,-23.45,-5.43,-21.45,0.46,-19.13,-5.87,-26.49,-1.3,-26.15,-3.51,-12.66,2.98,-15.42,0.53,-12.88,-3.11,9.87,-1.69
183.21,185.92,189.79,180.84,181.62,175.16,189.2,191.71,186.67,190.61,183.19,186.46,183.04,180.98,183.25,187.96,189.48,178.99,186.17,189.62,177.76,181.89,183.65,180.11,,Peptide447,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-4.98,-2.27,1.6,-7.35,-6.57,-13.03,1.01,3.52,-1.52,2.42,-5,-1.73,-5.15,-7.21,-4.94,-0.23,1.29,-9.2,-2.02,1.43,-10.43,-6.3,-4.54,-8.08
186.2,176.55,176.24,180.82,173.75,183.64,172.44,181.07,190.06,190.73,178.41,185.09,182.26,167.92,191.17,190.55,174.31,186.22,169.39,187.62,199.47,182.85,193.11,191.06,,Peptide447,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-1.99,-11.64,-11.95,-7.37,-14.44,-4.55,-15.75,-7.12,1.87,2.54,-9.78,-3.1,-5.93,-20.27,2.98,2.36,-13.88,-1.97,-18.8,-0.57,11.28,-5.34,4.92,2.87
188.41,195.94,195.18,186.72,202.49,190.93,192.06,198.15,187.84,190.11,199.19,195.63,195.71,191.52,187.96,203.9,204.46,190.23,199.39,205.37,201.21,201.59,202.86,200.61,,Peptide447,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.22,7.75,6.99,-1.47,14.3,2.74,3.87,9.96,-0.35,1.92,11,7.44,7.52,3.33,-0.23,15.71,16.27,2.04,11.2,17.18,13.02,13.4,14.67,12.42
179.59,183.04,185.93,185.24,190.81,182.44,186.13,180.86,188.88,190.26,194.34,184.06,191.85,190.3,185.55,190.57,187.49,188.71,180.76,184.35,196.35,188.75,181.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197.89,192.2,190.3,192.46,192.59,190.04,194.5,198.29,192.03,189.79,194.43,188.75,191.42,189.75,190.02,193.21,191.62,188.3,189.76,184.9,192.35,182.55,187.33,190.68,,Peptide449,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,189.44,8.45,2.76,0.86,3.02,3.15,0.6,5.06,8.85,2.59,0.35,4.99,-0.69,1.98,0.31,0.58,3.77,2.18,-1.14,0.32,-4.54,2.91,-6.89,-2.11,1.24
197.63,189.56,193.08,193.23,196.01,189.71,190.82,192.04,186.48,192.02,192.83,191.9,189.14,193.71,188.05,190.52,195.29,192.44,195.81,191.45,187.42,187.38,195.21,199.55,,Peptide449,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,8.19,0.12,3.64,3.79,6.57,0.27,1.38,2.6,-2.96,2.58,3.39,2.46,-0.3,4.27,-1.39,1.08,5.85,3,6.37,2.01,-2.02,-2.06,5.77,10.11
196.92,193.68,190.98,185.95,189.67,192.4,187.66,193.76,190.69,192.19,189.7,193.56,197.26,188.71,184.67,190.77,196.07,192.51,190.79,189.92,184.13,189.81,194.37,188.95,,Peptide449,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7.48,4.24,1.54,-3.49,0.23,2.96,-1.78,4.32,1.25,2.75,0.26,4.12,7.82,-0.73,-4.77,1.33,6.63,3.07,1.35,0.48,-5.31,0.37,4.93,-0.49
189.65,192.39,174.78,189.05,192.09,188.52,190.02,193.94,195.69,196.83,187.56,193.62,195.44,188.3,192.11,187.61,191.18,189.43,187.67,189.45,194.03,188.04,191.81,194.78,,Peptide449,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.21,2.95,-14.66,-0.39,2.65,-0.92,0.58,4.5,6.25,7.39,-1.88,4.18,6,-1.14,2.67,-1.83,1.74,-0.01,-1.77,0.01,4.59,-1.4,2.37,5.34
